row,col,intensity,local_mean_5x5,sobel,laplacian,dog,annotated
18,17,137.0,150.68,113.87713,8.0,-14.789246,yes
18,18,143.0,152.6,57.567352,19.0,-10.374527,no
18,19,157.0,158.08,161.9012,-7.0,-6.888092,no
18,20,175.0,164.96,222.12158,-61.0,-4.342148,yes
18,21,175.0,170.72,178.46568,-23.0,-2.913086,no
18,22,172.0,175.76,151.79591,14.0,-2.135147,no
18,23,179.0,180.59999,177.34148,2.0,-0.10354614,no
18,24,195.0,183.68,171.28339,-33.0,4.0642853,no
18,25,201.0,185.31999,86.833176,-29.0,7.599472,no
18,26,196.0,186.88,19.646883,-4.0,8.254868,no
18,27,192.0,187.48,67.601776,6.0,7.51416,no
18,28,195.0,186.44,76.105194,-11.0,7.4096527,no
18,29,197.0,183.76,31.622776,-22.0,7.7294617,no
18,30,194.0,179.52,73.239334,-21.0,6.9556427,no
18,31,186.0,173.72,178.94133,-23.0,3.7038422,no
18,32,170.0,167.52,237.19191,-8.0,-2.0796814,no
18,33,150.0,163.56,204.08821,28.0,-7.6618958,no
18,34,143.0,162.44,137.76791,41.0,-8.164413,no
18,35,157.0,161.16,152.89867,15.0,-2.2875977,no
18,36,177.0,159.44,110.06362,-35.0,3.4274902,no
18,37,175.0,159.56,112.04463,-39.0,2.882492,no
18,38,164.0,160.32,86.683334,-20.0,0.7133484,no
18,39,167.0,159.28,134.01492,-12.0,4.1776276,no
18,40,181.0,158.04001,94.79452,-34.0,10.128128,no
18,41,181.0,158.84,102.34256,-30.0,9.745361,yes
18,42,165.0,160.88,285.35593,-7.0,2.2289429,yes
18,43,155.0,162.68001,335.01343,12.0,-4.311737,yes
18,44,165.0,166.40001,276.52487,-12.0,-5.3312683,yes
18,45,173.0,173.76001,179.68861,-13.0,-4.269287,yes
18,46,169.0,182.28,140.81194,32.0,-4.0983887,yes
18,47,171.0,187.84,150.6851,42.0,-4.034958,yes
18,48,180.0,190.8,136.52838,10.0,-4.2686462,yes
18,49,176.0,191.84,76.537575,27.0,-5.851349,yes
18,50,172.0,191.24,29.017237,43.0,-6.9747925,yes
18,51,179.0,190.32,131.55228,23.0,-5.2328033,no
18,52,193.0,190.72,189.76302,-14.0,-0.24995422,no
18,53,204.0,189.84,189.97368,-28.0,6.455139,no
18,54,208.0,182.84,167.88687,-37.0,10.37825,no
18,55,195.0,169.76,260.8601,-51.0,4.539383,yes
18,56,147.0,156.32,359.0014,15.0,-11.913864,yes
18,57,102.0,145.48,198.09088,76.0,-26.173798,yes
18,58,108.0,137.0,127.88276,30.0,-25.364754,yes
18,59,138.0,133.84,127.57743,-38.0,-15.062744,no
18,60,144.0,137.4,34.20526,-24.0,-8.911819,no
18,61,140.0,143.52,89.106674,0.0,-8.347397,no
18,62,149.0,148.68,147.411,-11.0,-6.525757,no
18,63,167.0,155.31999,118.06778,-35.0,-2.022293,yes
18,64,174.0,165.44,77.665955,-13.0,1.951828,no
18,65,182.0,176.48,92.574295,-3.0,5.482834,no
18,66,195.0,183.88,85.61542,-13.0,9.478714,no
18,67,202.0,184.16,60.299255,-18.0,10.498749,no
18,68,196.0,182.48,185.26738,-25.0,4.061844,no
18,69,170.0,183.16,241.49535,17.0,-5.4216614,no
19,0,135.0,161.88,160.6549,43.0,-11.590225,no
19,1,150.0,162.04001,278.91934,19.0,-6.127487,yes
19,2,167.0,163.6,375.66208,-19.0,0.3059082,no
19,3,175.0,163.08,419.09665,-33.0,4.7377014,no
19,4,174.0,157.16,441.5654,-41.0,6.0431824,no
19,5,161.0,148.16,465.6694,-29.0,3.4215546,no
19,6,143.0,140.28,458.7134,-9.0,-1.4477081,no
19,7,133.0,134.72,418.00717,-3.0,-4.4586487,no
19,8,135.0,132.84,393.47174,-11.0,-3.724121,no
19,9,140.0,137.04001,390.04102,-7.0,-1.2467041,no
19,10,147.0,145.48001,380.8648,-3.0,1.2758026,no
19,11,157.0,153.28,341.2477,-7.0,3.0983276,no
19,12,160.0,158.32,275.08908,-1.0,2.0863342,no
19,13,155.0,160.52,183.41211,7.0,-3.0403748,yes
19,14,142.0,160.44,82.0,24.0,-10.119659,yes
19,15,132.0,159.96,130.01538,47.0,-13.733536,yes
19,16,142.0,159.64,220.04546,30.0,-10.625732,yes
19,17,163.0,159.96,201.06218,-30.0,-5.884186,yes
19,18,155.0,161.92,153.39491,-3.0,-7.296341,yes
19,19,128.0,165.31999,74.10803,77.0,-13.25856,yes
19,20,122.0,168.52,98.23441,103.0,-15.302582,yes
19,21,145.0,171.08,115.03912,39.0,-11.534973,yes
19,22,158.0,174.2,25.96151,17.0,-7.9587097,yes
19,23,153.0,177.48,52.611786,56.0,-6.7722473,yes
19,24,162.0,179.32,145.89037,37.0,-4.0443726,yes
19,25,181.0,180.56,163.6704,-5.0,1.4831238,yes
19,26,195.0,182.4,101.21265,-24.0,7.1580048,no
19,27,202.0,183.28,36.878178,-30.0,10.7799225,no
19,28,201.0,182.36,38.600517,-23.0,11.269562,no
19,29,194.0,179.64,107.48953,-21.0,8.122467,no
19,30,179.0,174.76,172.6789,-11.0,1.8298798,no
19,31,157.0,168.2,190.03157,22.0,-5.87735,no
19,32,139.0,162.2,137.90576,44.0,-12.37854,no
19,33,133.0,159.04,37.576588,38.0,-14.872269,no
19,34,138.0,158.76,56.32051,25.0,-11.824097,no
19,35,148.0,158.15999,72.249565,19.0,-5.2389984,yes
19,36,156.0,155.95999,76.02631,6.0,-0.91470337,yes
19,37,150.0,153.76,157.4357,10.0,-2.8710175,yes
19,38,139.0,152.12,182.18672,19.0,-7.066742,yes
19,39,140.0,150.76,212.77689,17.0,-5.9622345,no
19,40,157.0,151.92,238.31491,1.0,1.8888245,no
19,41,183.0,156.95999,157.4103,-46.0,11.060532,no
19,42,197.0,162.56,83.546394,-53.0,15.785385,no
19,43,199.0,165.76,133.63383,-50.0,14.25798,no
19,44,193.0,169.2,81.437096,-34.0,8.5408325,no
19,45,191.0,175.0,25.495098,-35.0,3.5242004,no
19,46,198.0,181.4,103.47947,-39.0,3.2820587,yes
19,47,207.0,186.59999,159.21056,-35.0,6.1687164,yes
19,48,211.0,190.88,160.3122,-36.0,6.7175293,yes
19,49,200.0,192.31999,162.6038,-17.0,2.1992798,yes
19,50,184.0,190.28,124.48293,3.0,-4.653549,yes
19,51,170.0,187.24,58.549126,25.0,-9.778198,yes
19,52,163.0,186.0,117.00427,41.0,-10.529861,yes
19,53,170.0,184.8,188.45158,18.0,-6.369522,yes
19,54,178.0,178.96,181.06905,-6.0,-1.6332397,no
19,55,168.0,168.28,199.02261,-3.0,-4.2804565,no
19,56,135.0,157.68001,252.0,21.0,-16.014389,yes
19,57,100.0,149.56,152.83978,76.0,-26.02118,yes
19,58,101.0,142.68001,155.6663,74.0,-23.76049,yes
19,59,129.0,139.44,121.65525,9.0,-14.933411,yes
19,60,136.0,142.36,41.59327,-7.0,-12.606079,yes
19,61,121.0,148.6,75.802376,36.0,-16.646896,yes
19,62,121.0,154.0,138.4052,57.0,-16.150406,yes
19,63,148.0,160.08,190.52034,21.0,-8.017502,yes
19,64,173.0,169.2,106.06602,-12.0,0.1409607,yes
19,65,181.0,178.64,56.938564,-5.0,3.9468536,yes
19,66,188.0,183.52,83.23461,-8.0,5.7977905,no
19,67,193.0,181.32,84.0119,-22.0,5.0190887,no
19,68,180.0,178.32,203.59273,-20.0,-3.405777,no
19,69,134.0,178.64,177.01978,93.0,-15.16597,no
20,0,135.0,147.88,34.785053,2.0,-9.575958,yes
20,1,124.0,146.96,58.137768,46.0,-10.522461,yes
20,2,113.0,147.2,173.66635,71.0,-12.379135,yes
20,3,110.0,146.04,264.8207,56.0,-13.718857,yes
20,4,105.0,140.84,288.29498,56.0,-14.767029,yes
20,5,92.0,134.0,277.43106,73.0,-17.81707,yes
20,6,77.0,128.44,249.89998,86.0,-22.315536,yes
20,7,74.0,124.6,218.0,71.0,-24.353127,no
20,8,80.0,123.0,202.78067,63.0,-22.631401,no
20,9,87.0,126.16,192.33304,64.0,-19.813911,no
20,10,96.0,133.24,204.83163,64.0,-17.003685,no
20,11,115.0,141.0,198.0404,34.0,-13.527527,yes
20,12,128.0,148.12,137.2953,31.0,-10.678452,yes
20,13,138.0,155.0,71.470276,25.0,-8.888199,yes
20,14,150.0,161.08,141.40015,18.0,-6.3663635,yes
20,15,166.0,166.51999,235.64804,-8.0,-2.0308533,yes
20,16,178.0,170.12,236.5798,-13.0,3.241211,yes
20,17,188.0,171.31999,177.81451,-28.0,5.9283905,no
20,18,183.0,172.04,216.60101,-37.0,1.8809509,no
20,19,155.0,173.0,278.91577,31.0,-6.190735,no
20,20,143.0,173.12,273.2508,66.0,-9.320435,no
20,21,164.0,173.0,239.26973,8.0,-5.259903,no
20,22,179.0,174.12,156.11534,-31.0,-1.7182465,yes
20,23,169.0,174.84,127.263504,-3.0,-3.2188416,yes
20,24,156.0,174.16,32.649654,40.0,-5.52536,yes
20,25,161.0,173.92,96.26006,28.0,-4.090225,yes
20,26,177.0,174.92,171.76729,-10.0,0.75737,yes
20,27,190.0,175.40001,171.0263,-32.0,5.474106,no
20,28,190.0,174.96,152.19067,-26.0,6.181488,no
20,29,178.0,173.24,157.63248,-8.0,1.8481445,no
20,30,160.0,169.24,135.24792,18.0,-5.0601196,no
20,31,146.0,163.95999,79.762146,28.0,-11.168991,yes
20,32,140.0,159.8,63.07139,24.0,-14.113541,yes
20,33,143.0,157.92,93.60555,12.0,-12.787201,yes
20,34,153.0,158.0,98.478424,-11.0,-7.951721,yes
20,35,160.0,157.72,63.560993,-22.0,-2.6235657,yes
20,36,155.0,155.0,57.68882,0.0,-1.018753,yes
20,37,140.0,150.52,117.10679,18.0,-5.4334717,yes
20,38,121.0,146.36,105.68822,41.0,-12.533524,yes
20,39,114.0,143.88,101.24229,45.0,-15.364685,yes
20,40,125.0,145.31999,213.43384,35.0,-10.006714,yes
20,41,151.0,152.28,292.96075,15.0,1.5367279,no
20,42,188.0,161.52,250.41565,-57.0,13.004715,no
20,43,201.0,168.56,106.7052,-55.0,16.707779,no
20,44,183.0,174.64,129.46814,6.0,10.309067,no
20,45,165.0,181.52,108.01852,58.0,2.5603638,no
20,46,186.0,187.8,181.47176,2.0,3.4049835,no
20,47,213.0,192.31999,132.19682,-38.0,10.018127,no
20,48,221.0,195.84,7.071068,-35.0,13.006378,yes
20,49,212.0,196.2,94.371605,-20.0,8.953506,yes
20,50,197.0,192.44,133.45412,-10.0,0.8739624,yes
20,51,179.0,187.36,143.22011,4.0,-7.4880524,yes
20,52,160.0,184.44,96.16652,37.0,-12.737473,yes
20,53,153.0,182.72,39.92493,55.0,-12.006134,yes
20,54,160.0,177.8,43.011627,34.0,-7.303604,yes
20,55,161.0,169.44,115.10864,18.0,-5.707962,yes
20,56,146.0,162.12,224.1428,30.0,-10.105026,yes
20,57,138.0,157.4,279.73203,9.0,-13.640778,yes
20,58,141.0,153.36,314.35648,10.0,-10.145126,yes
20,59,150.0,151.6,263.8977,6.0,-5.009506,yes
20,60,143.0,154.48,226.38463,22.0,-7.435898,yes
20,61,123.0,159.8,202.0396,63.0,-14.911728,yes
20,62,123.0,164.08,198.95728,70.0,-15.852676,yes
20,63,152.0,168.16,230.63824,23.0,-7.3763733,yes
20,64,177.0,174.6,113.17243,-14.0,0.91882324,yes
20,65,176.0,181.28,14.21267,13.0,2.687271,yes
20,66,175.0,183.4,49.497475,17.0,1.6525574,no
20,67,180.0,179.08,65.06919,-4.0,0.24580383,no
20,68,177.0,174.88,123.32883,-29.0,-5.332321,no
20,69,145.0,174.52,163.0276,53.0,-13.399384,no
21,0,148.0,135.8,31.780497,-27.0,-1.1077576,no
21,1,144.0,134.32,100.65784,-38.0,-4.1315765,yes
21,2,122.0,133.0,140.0,8.0,-9.726723,yes
21,3,103.0,130.44,102.625534,48.0,-14.06337,yes
21,4,100.0,125.479996,115.316956,38.0,-15.357346,yes
21,5,98.0,120.08,171.59254,18.0,-16.94661,yes
21,6,85.0,116.24,200.92784,40.0,-20.549896,yes
21,7,77.0,113.72,172.10461,55.0,-22.929863,yes
21,8,87.0,112.44,158.24033,20.0,-21.948143,yes
21,9,96.0,114.88,131.55228,11.0,-20.337158,yes
21,10,99.0,121.36,100.0,25.0,-19.60057,yes
21,11,113.0,130.28,122.702896,12.0,-17.209373,yes
21,12,130.0,140.88,137.41907,3.0,-12.302673,yes
21,13,144.0,153.52,184.22812,27.0,-5.468155,yes
21,14,172.0,165.88,220.51758,-10.0,2.794754,no
21,15,196.0,176.24,179.62183,-40.0,9.953003,no
21,16,203.0,182.52,115.948265,-30.0,13.479904,no
21,17,200.0,183.6,77.665955,-9.0,13.268387,no
21,18,197.0,181.8,101.133575,-9.0,10.356094,no
21,19,197.0,180.08,169.85876,-39.0,6.9357758,no
21,20,197.0,178.04,200.15994,-48.0,6.2377167,no
21,21,197.0,175.68001,143.13629,-34.0,8.315201,no
21,22,194.0,174.08,83.57033,-24.0,9.080414,no
21,23,185.0,172.0,107.51744,-17.0,5.754883,no
21,24,172.0,168.72,112.32987,-9.0,-0.38056946,no
21,25,158.0,166.4,58.821766,10.0,-5.730942,no
21,26,152.0,165.92,118.5327,29.0,-7.025009,yes
21,27,159.0,166.2,171.73235,16.0,-5.030182,no
21,28,165.0,167.31999,159.154,-3.0,-4.1548767,no
21,29,160.0,168.24,110.13628,6.0,-6.1305237,yes
21,30,155.0,167.24,14.142136,14.0,-8.144516,yes
21,31,155.0,165.36,102.176315,13.0,-8.097961,yes
21,32,156.0,164.40001,156.32019,12.0,-6.465088,yes
21,33,158.0,163.8,149.96666,10.0,-3.7488556,no
21,34,160.0,163.0,106.06602,12.0,-0.25904846,no
21,35,162.0,161.04001,67.00746,9.0,2.9877777,yes
21,36,164.0,155.96,83.00603,-17.0,3.8059692,yes
21,37,152.0,148.36,151.16217,-8.0,-0.4394989,yes
21,38,132.0,141.52,159.88121,3.0,-8.756409,no
21,39,115.0,137.6,69.065186,24.0,-15.395714,yes
21,40,113.0,137.64,57.306194,31.0,-15.493225,yes
21,41,123.0,143.36,183.84776,40.0,-9.136078,yes
21,42,146.0,152.92,287.51697,27.0,0.26820374,yes
21,43,179.0,162.44,230.97186,-51.0,6.989792,yes
21,44,179.0,171.59999,71.55418,-24.0,5.8982086,no
21,45,158.0,181.36,32.06244,67.0,1.0701141,no
21,46,170.0,190.2,145.41664,53.0,1.8151245,no
21,47,200.0,196.88,143.58969,-6.0,7.7916565,no
21,48,213.0,201.24,59.05929,-16.0,11.385956,yes
21,49,210.0,201.36,48.8467,-5.0,9.471878,yes
21,50,203.0,196.88,79.84986,-8.0,4.1476135,yes
21,51,193.0,191.12,121.62237,-8.0,-1.9918671,yes
21,52,182.0,187.2,152.84633,-1.0,-6.2520294,yes
21,53,177.0,184.64,173.14156,8.0,-5.6956787,yes
21,54,182.0,180.36,181.60396,1.0,-1.0036316,yes
21,55,188.0,173.76,178.88544,-24.0,2.2312317,yes
21,56,180.0,168.44,186.043,-22.0,0.79455566,no
21,57,174.0,165.88,156.0,-21.0,-0.052200317,yes
21,58,185.0,164.08,194.16487,-47.0,4.621643,yes
21,59,193.0,163.6,218.43535,-48.0,9.406326,no
21,60,185.0,166.76,274.60883,-28.0,6.781891,no
21,61,168.0,171.28,306.41476,4.0,-0.292984,no
21,62,166.0,173.87999,288.31232,9.0,-2.20047,no
21,63,183.0,175.31999,234.08118,-18.0,3.020813,yes
21,64,193.0,178.36,125.299644,-24.0,7.29068,yes
21,65,184.0,181.72,96.540146,1.0,5.4805756,yes
21,66,173.0,181.76,52.34501,22.0,1.5087738,no
21,67,171.0,177.40001,9.055386,22.0,-0.5170288,no
21,68,174.0,173.8,47.434166,8.0,-1.8144379,no
21,69,177.0,173.32,129.25943,-25.0,-3.5585632,no
22,0,138.0,132.44,96.332756,1.0,1.971817,no
22,1,144.0,130.12,64.62198,-35.0,1.2372589,no
22,2,136.0,126.96,67.6757,-21.0,-0.8992615,no
22,3,128.0,122.6,102.83968,-9.0,-2.1860886,yes
22,4,132.0,117.32,132.0606,-32.0,-1.3752594,no
22,5,133.0,113.200005,147.09181,-43.0,-1.4684525,no
22,6,128.0,111.560005,180.93645,-49.0,-4.063118,no
22,7,117.0,111.4,199.72481,-17.0,-6.58918,no
22,8,115.0,111.840004,195.34584,1.0,-7.085388,no
22,9,122.0,114.64,158.05063,-23.0,-8.2293625,yes
22,10,116.0,120.6,98.32599,2.0,-11.816002,yes
22,11,120.0,129.92,97.50897,4.0,-13.136543,yes
22,12,138.0,142.24,182.28,-1.0,-8.104507,no
22,13,163.0,157.72,220.9887,-7.0,1.4334412,no
22,14,188.0,173.12,180.2942,-18.0,10.577026,no
22,15,203.0,185.52,81.939,-18.0,15.402603,no
22,16,208.0,192.52,1.4142135,-23.0,15.484848,no
22,17,203.0,193.44,26.305893,-6.0,13.421204,no
22,18,199.0,190.52,13.038404,2.0,11.906448,no
22,19,200.0,187.28,11.045361,-6.0,11.755188,no
22,20,203.0,184.12,34.928497,-27.0,12.413116,no
22,21,199.0,180.2,61.611687,-22.0,12.916534,no
22,22,191.0,175.56,62.625874,-3.0,12.346252,no
22,23,188.0,169.92,68.60029,-18.0,9.363205,no
22,24,180.0,163.96,126.649124,-38.0,2.3870392,no
22,25,157.0,159.68,128.51459,-2.0,-6.647171,yes
22,26,143.0,157.96,53.851646,21.0,-12.103867,yes
22,27,145.0,158.72,59.413803,18.0,-12.220627,yes
22,28,148.0,162.4,32.649654,23.0,-10.714203,yes
22,29,148.0,167.31999,36.71512,37.0,-9.14476,yes
22,30,159.0,170.72,120.21647,20.0,-5.2214203,yes
22,31,176.0,172.59999,164.128,-12.0,0.6315918,yes
22,32,183.0,173.76,170.0647,-16.0,5.1084595,no
22,33,183.0,172.72,151.95393,-15.0,7.0614014,no
22,34,179.0,169.36,112.720894,-12.0,7.419098,no
22,35,173.0,164.48,61.220913,-9.0,7.582794,no
22,36,170.0,156.68,42.190044,-15.0,8.013855,no
22,37,164.0,146.8,107.42439,-27.0,5.9008636,no
22,38,143.0,138.68001,161.44968,1.0,-0.85079956,no
22,39,125.0,133.68001,114.97826,12.0,-8.351944,no
22,40,120.0,131.44,60.0,9.0,-11.780617,yes
22,41,122.0,133.68001,25.96151,8.0,-11.629356,no
22,42,121.0,140.48,132.07573,42.0,-9.656586,no
22,43,139.0,149.44,253.64542,28.0,-4.9720917,yes
22,44,172.0,160.08,185.91396,-45.0,0.860672,yes
22,45,185.0,172.2,90.37699,-38.0,4.484894,no
22,46,189.0,184.28,111.8034,-6.0,6.3591156,no
22,47,198.0,194.44,79.51101,-1.0,7.9718475,no
22,48,205.0,201.24,48.166378,-1.0,8.557083,no
22,49,207.0,203.0,24.166092,-4.0,7.2366333,no
22,50,204.0,200.52,35.128338,-3.0,4.464737,yes
22,51,200.0,196.84,50.931328,-5.0,1.5862274,yes
22,52,197.0,194.2,77.781746,-6.0,0.5743103,yes
22,53,199.0,192.28,113.78049,-10.0,3.0697174,yes
22,54,204.0,188.64,109.83624,-18.0,7.530609,yes
22,55,205.0,182.48,89.498604,-33.0,8.955719,no
22,56,190.0,177.28,131.18689,-18.0,4.749817,no
22,57,172.0,175.28,64.40497,15.0,1.2128906,yes
22,58,185.0,174.56,139.97858,-17.0,6.0096893,no
22,59,204.0,175.48,94.33981,-34.0,14.472717,no
22,60,208.0,179.92,96.17692,-31.0,17.022873,no
22,61,202.0,184.36,155.95512,-23.0,13.868011,no
22,62,199.0,184.2,144.22205,-17.0,11.686066,no
22,63,203.0,181.36,77.36925,-25.0,12.221573,no
22,64,204.0,179.64,35.44009,-35.0,11.44722,yes
22,65,195.0,178.56,70.0,-26.0,7.5191193,yes
22,66,184.0,176.48,52.554733,-9.0,3.2409058,yes
22,67,179.0,174.64,27.313,-4.0,1.2529907,no
22,68,179.0,174.48,37.01351,2.0,1.8092499,yes
22,69,187.0,174.84,38.209946,-20.0,3.3218536,yes
23,0,123.0,132.95999,21.587032,29.0,0.6984253,no
23,1,123.0,130.68,46.0,30.0,1.1663818,no
23,2,129.0,127.32,34.525352,2.0,2.64579,no
23,3,132.0,122.92,13.038404,-6.0,4.9644012,no
23,4,135.0,118.520004,19.235384,-15.0,6.5951614,no
23,5,131.0,116.24,61.400326,-10.0,5.749611,no
23,6,128.0,117.36,41.976185,-11.0,3.9323196,no
23,7,131.0,120.4,45.453274,-19.0,3.9828339,no
23,8,135.0,123.36,112.25863,-11.0,5.2921524,no
23,9,138.0,126.4,128.13274,-15.0,3.4936523,no
23,10,125.0,130.72,126.90942,18.0,-3.324997,yes
23,11,117.0,138.24,72.11102,49.0,-8.642273,yes
23,12,138.0,149.24,201.95049,17.0,-4.8905945,yes
23,13,175.0,163.44,229.99565,-28.0,5.9099426,no
23,14,196.0,178.08,127.20063,-19.0,14.521439,no
23,15,202.0,189.96,23.021729,-6.0,15.893326,no
23,16,200.0,196.08,39.39543,4.0,12.728104,no
23,17,199.0,195.84,41.785164,-2.0,9.842957,no
23,18,198.0,191.8,45.65085,-6.0,8.672165,no
23,19,195.0,187.6,90.35486,-11.0,7.8158875,no
23,20,189.0,183.12,141.06027,-10.0,6.8420563,no
23,21,183.0,177.6,151.10924,-4.0,6.5276947,no
23,22,180.0,171.56,140.0357,-8.0,6.3112183,no
23,23,178.0,165.48,155.46704,-27.0,3.9455566,no
23,24,165.0,160.04001,178.99721,-17.0,-2.2902527,no
23,25,145.0,157.2,120.21647,16.0,-9.894974,yes
23,26,139.0,157.04,18.439089,23.0,-13.540329,yes
23,27,148.0,159.12,78.54935,4.0,-12.074753,yes
23,28,157.0,164.44,106.50822,-1.0,-8.658478,yes
23,29,162.0,171.44,152.97713,18.0,-4.325241,yes
23,30,177.0,176.84,181.95055,5.0,2.3094025,yes
23,31,195.0,180.32,138.39798,-21.0,9.472733,no
23,32,201.0,181.96,79.00633,-27.0,13.477615,no
23,33,197.0,179.16,68.0147,-21.0,13.53183,no
23,34,188.0,172.84,100.02,-23.0,10.623352,no
23,35,172.0,165.44,117.047,-8.0,7.0162506,no
23,36,164.0,155.68,109.56277,-10.0,5.894577,no
23,37,164.0,144.68,105.3945,-36.0,5.64386,no
23,38,152.0,137.16,120.90492,-34.0,2.0579224,no
23,39,134.0,132.84,70.11419,-4.0,-2.9022064,no
23,40,129.0,129.12,43.56604,2.0,-5.1060333,yes
23,41,132.0,128.08,60.74537,-18.0,-6.8665314,yes
23,42,119.0,131.6,57.07889,19.0,-11.384094,no
23,43,112.0,138.6,139.60658,56.0,-13.41272,yes
23,44,140.0,148.72,301.42328,17.0,-6.788788,yes
23,45,183.0,161.88,246.96964,-58.0,4.228653,no
23,46,197.0,176.28,91.76056,-27.0,10.659363,no
23,47,197.0,189.2,31.016125,7.0,10.484634,no
23,48,201.0,198.0,33.105892,2.0,7.9456177,no
23,49,205.0,201.76001,14.142136,-5.0,5.8329163,no
23,50,203.0,202.36,15.231546,4.0,4.0115204,no
23,51,201.0,202.36,23.323807,5.0,2.7601166,no
23,52,201.0,202.6,36.71512,7.0,3.6041107,no
23,53,208.0,202.28,55.17246,-10.0,7.2512054,no
23,54,212.0,199.16,32.24903,-17.0,10.97525,no
23,55,205.0,191.88,96.332756,-12.0,9.773178,no
23,56,185.0,184.28,189.78935,-5.0,1.5974121,no
23,57,154.0,180.2,124.65151,56.0,-6.5567017,yes
23,58,162.0,179.28,189.84204,31.0,-3.7246094,yes
23,59,196.0,181.48,201.44478,-29.0,8.063858,no
23,60,210.0,187.96,63.812225,-25.0,16.778412,no
23,61,210.0,193.56,12.806249,-13.0,18.355347,no
23,62,208.0,191.96,35.35534,-16.0,16.220978,no
23,63,201.0,185.28,109.22454,-14.0,11.704163,no
23,64,190.0,179.24,195.2332,-19.0,5.199539,yes
23,65,182.0,174.84,194.94101,-24.0,0.19979858,yes
23,66,180.0,171.64,126.06348,-21.0,-0.9348755,yes
23,67,178.0,172.8,64.12488,-8.0,-0.034301758,yes
23,68,178.0,176.56,54.20332,-2.0,1.6867981,yes
23,69,185.0,178.32,49.67897,-12.0,3.8476105,yes
24,0,137.0,127.2,58.60034,-24.0,1.169754,no
24,1,126.0,125.68,34.928497,8.0,0.034729004,no
24,2,127.0,122.159996,40.1995,-5.0,0.59506226,no
24,3,130.0,117.36,83.0542,-19.0,2.1398315,no
24,4,130.0,114.12,128.41339,-34.0,1.6935425,no
24,5,118.0,114.159996,142.33763,-6.0,-0.83582306,no
24,6,111.0,118.12,108.74741,27.0,-0.9283066,no
24,7,125.0,124.84,128.26535,12.0,4.2446594,no
24,8,145.0,131.72,119.40687,-14.0,10.73716,no
24,9,155.0,136.24,106.07545,-25.0,11.747696,no
24,10,147.0,139.04001,151.43315,-13.0,4.8273315,no
24,11,134.0,144.12,93.680305,11.0,-3.5148468,no
24,12,139.0,152.96,160.798,29.0,-3.2309265,yes
24,13,175.0,164.56,238.11342,-22.0,6.567169,no
24,14,200.0,177.04,119.0798,-31.0,15.2790985,no
24,15,203.0,188.12,23.021729,-16.0,15.172516,no
24,16,195.0,194.0,55.226807,4.0,9.850952,no
24,17,193.0,192.48,51.47815,0.0,6.2311707,no
24,18,193.0,186.88,72.11102,-12.0,4.5685425,no
24,19,182.0,182.04001,144.27751,-4.0,1.3388519,no
24,20,165.0,176.68001,158.90248,19.0,-2.229248,no
24,21,160.0,169.48,145.9863,18.0,-3.0723572,no
24,22,160.0,163.16,156.67801,-5.0,-3.288208,no
24,23,152.0,159.31999,166.5713,3.0,-5.740814,no
24,24,140.0,157.2,101.51847,29.0,-9.346848,no
24,25,135.0,157.92,34.669872,43.0,-10.912903,yes
24,26,143.0,161.16,148.18907,33.0,-8.752213,yes
24,27,155.0,165.44,179.49373,30.0,-4.550873,yes
24,28,169.0,171.24,161.9012,13.0,-0.63186646,yes
24,29,184.0,177.52,138.13037,-16.0,3.2936707,no
24,30,197.0,182.04,104.99524,-27.0,8.33963,no
24,31,205.0,185.08,31.016125,-29.0,12.836517,no
24,32,202.0,186.31999,42.44997,-17.0,14.4882965,no
24,33,195.0,182.2,78.23043,-14.0,13.246979,no
24,34,181.0,173.6,148.66069,-7.0,8.783356,no
24,35,155.0,164.04001,174.0632,24.0,2.3830109,no
24,36,140.0,152.6,136.85028,31.0,-1.1150055,no
24,37,140.0,140.92,149.32515,4.0,-1.5219879,no
24,38,133.0,134.56,151.71684,1.0,-2.9680634,no
24,39,126.0,132.52,79.51101,7.0,-3.9571838,no
24,40,132.0,129.96,59.211487,-2.0,-1.5428772,no
24,41,140.0,127.68,47.518417,-21.0,-0.6234741,yes
24,42,130.0,128.16,130.78226,-17.0,-7.1517105,no
24,43,106.0,131.92,61.351448,41.0,-15.97908,no
24,44,110.0,139.68001,223.0426,57.0,-15.366882,yes
24,45,152.0,152.04001,347.51978,-1.0,-3.6096191,yes
24,46,192.0,167.6,217.40746,-53.0,8.025269,no
24,47,199.0,183.0,70.0,-19.0,10.8758545,no
24,48,199.0,194.04001,44.407207,-1.0,8.029419,no
24,49,204.0,199.6,38.28838,-9.0,5.4323425,no
24,50,206.0,202.24,11.401754,-8.0,4.3236694,no
24,51,205.0,204.72,31.400637,2.0,4.192459,no
24,52,205.0,207.08,45.65085,9.0,5.672226,no
24,53,210.0,207.84,45.276924,2.0,9.132202,no
24,54,214.0,204.76001,26.907248,-11.0,11.969696,no
24,55,206.0,196.12001,111.15755,-11.0,9.584885,no
24,56,186.0,185.52,203.19449,-10.0,-0.1063385,no
24,57,153.0,178.2,154.05194,35.0,-11.507141,yes
24,58,144.0,175.8,110.88733,61.0,-12.995148,yes
24,59,179.0,178.12001,239.77489,-20.0,-2.2627869,yes
24,60,201.0,185.36,152.97058,-23.0,9.853485,no
24,61,207.0,192.0,60.166435,-12.0,15.350296,no
