row,col,intensity,local_mean_5x5,sobel,laplacian,dog,annotated
19,65,186.0,186.16,83.630135,-41.0,-6.096695,no
19,66,164.0,184.36,37.363083,51.0,-7.661911,yes
19,67,165.0,183.12001,124.73973,61.0,-3.8550568,yes
19,68,201.0,181.68001,143.01048,-56.0,4.3314056,no
19,69,207.0,178.52,76.96753,-70.0,8.959045,no
19,70,189.0,173.16,148.60686,-14.0,6.8199005,no
19,71,167.0,162.12,176.79932,7.0,0.48321533,no
19,72,168.0,154.24,120.50726,-80.0,-5.368881,yes
19,73,142.0,148.76,53.460266,33.0,-7.006668,no
19,74,156.0,145.6,150.23315,-21.0,-2.4068146,no
19,75,161.0,145.68,191.80199,-6.0,3.6221924,no
19,76,166.0,148.56,226.87442,-7.0,6.925171,no
19,77,178.0,146.04,132.96616,-69.0,6.410019,no
19,78,159.0,144.48,142.86357,-10.0,-0.32435608,no
19,79,132.0,147.88,98.0816,61.0,-8.190445,no
19,80,151.0,153.48,147.87157,-21.0,-8.094223,yes
19,81,153.0,163.12,129.31357,74.0,-2.7974243,yes
19,82,177.0,179.2,142.22517,26.0,1.9893036,no
19,83,206.0,192.04,125.865005,-50.0,5.4871674,no
19,84,217.0,201.95999,63.560993,-33.0,7.287369,no
19,85,215.0,207.59999,39.012817,-4.0,6.972946,no
19,86,215.0,211.64,17.720045,21.0,4.946747,no
19,87,209.0,213.23999,22.36068,23.0,2.235794,no
19,88,225.0,213.56,33.01515,-48.0,1.5483246,no
19,89,216.0,214.0,52.801514,-4.0,1.1921234,no
19,90,211.0,214.44,20.248457,-3.0,2.1461792,no
19,91,218.0,210.24,29.832869,-14.0,5.1017456,no
19,92,208.0,201.31999,131.52946,-24.0,4.3856964,no
19,93,184.0,190.04,179.80545,33.0,-1.2712555,no
19,94,170.0,182.36,108.93117,27.0,-6.947632,no
19,95,184.0,177.8,81.154175,-65.0,-5.7905884,yes
19,96,189.0,178.36,99.60924,16.0,1.1331482,no
19,97,206.0,185.48,28.178005,-63.0,5.772476,no
19,98,205.0,195.76,74.323616,-24.0,8.339218,no
19,99,215.0,199.24,63.15061,-23.0,11.445114,no
20,0,173.0,155.24,189.65231,-50.0,-4.5582275,yes
20,1,140.0,169.04,213.3776,111.0,-5.3625793,yes
20,2,191.0,177.0,272.0919,-41.0,3.4374237,no
20,3,199.0,187.16,109.28861,18.0,12.455338,no
20,4,209.0,196.56,92.09777,-1.0,15.255692,no
20,5,226.0,194.8,107.51744,-98.0,11.47142,no
20,6,176.0,190.92,179.69418,62.0,0.5809479,no
20,7,170.0,192.76,46.818798,45.0,-5.559326,yes
20,8,193.0,193.92,152.84633,-5.0,-1.2119141,yes
20,9,217.0,200.24,97.6934,-53.0,5.528122,no
20,10,219.0,207.84,54.405884,-11.0,8.277863,no
20,11,230.0,212.0,29.832869,-49.0,7.5276794,no
20,12,223.0,212.48,54.33231,-13.0,3.99292,no
20,13,210.0,211.68001,45.188496,14.0,-0.38690186,no
20,14,216.0,210.76,11.661903,-43.0,-2.7806702,no
20,15,199.0,211.8,24.207438,55.0,-4.045044,no
20,16,208.0,213.48,51.613953,-13.0,-4.050049,no
20,17,211.0,216.0,76.02631,12.0,-2.089737,no
20,18,215.0,217.28,79.32213,18.0,0.98347473,no
20,19,238.0,218.44,14.0,-84.0,2.6524658,no
20,20,208.0,219.28,99.29753,45.0,-0.21499634,no
20,21,196.0,218.72,61.46544,80.0,-2.679306,no
20,22,221.0,218.08,36.769554,-41.0,-1.7362518,no
20,23,207.0,217.8,42.426407,59.0,-0.35968018,no
20,24,227.0,217.6,70.45566,-38.0,1.6169128,no
20,25,229.0,217.0,23.323807,-19.0,2.649643,no
20,26,235.0,216.52,40.024994,-74.0,2.6032257,no
20,27,239.0,215.6,49.658836,-85.0,2.1942139,no
20,28,212.0,215.6,53.851646,30.0,0.51091003,no
20,29,216.0,214.72,67.424034,-16.0,0.5735321,no
20,30,218.0,214.96,60.530983,9.0,1.5219269,no
20,31,215.0,215.6,62.625874,-20.0,0.8167572,no
20,32,210.0,215.04001,32.280025,34.0,0.37228394,no
20,33,214.0,215.92,33.37664,-7.0,0.08848572,no
20,34,216.0,217.2,57.982758,0.0,0.8219757,no
20,35,222.0,216.0,20.59126,-21.0,2.050171,no
20,36,213.0,214.6,44.294468,22.0,0.67840576,no
20,37,208.0,215.32,70.837845,-5.0,-2.4879303,no
20,38,187.0,213.88,46.043457,110.0,-2.2041168,no
20,39,221.0,212.04001,43.011627,-52.0,2.2873535,no
20,40,198.0,208.04001,104.307236,56.0,5.422348,no
20,41,207.0,199.08,98.84331,-3.0,6.8367157,no
20,42,208.0,186.92,158.51814,-69.0,3.945404,no
20,43,175.0,178.56,140.46352,29.0,-2.4774628,no
20,44,176.0,177.4,120.20815,2.0,-3.8936005,yes
20,45,193.0,179.64,142.66745,-48.0,1.9947815,yes
20,46,198.0,188.92,99.60924,37.0,8.320831,no
20,47,215.0,199.2,18.601076,-68.0,8.216705,no
20,48,189.0,206.28,57.00877,100.0,4.6758423,no
20,49,217.0,207.76,20.09975,-57.0,2.74086,no
20,50,206.0,209.24,50.039986,21.0,2.292923,no
20,51,218.0,209.96,30.232433,-37.0,3.7854614,no
20,52,213.0,207.76,10.0,-1.0,6.5868835,no
20,53,220.0,202.08,50.219517,-48.0,7.9357147,no
20,54,201.0,191.6,133.50656,-5.0,3.659027,no
20,55,183.0,182.2,168.1071,-25.0,-5.788666,no
20,56,146.0,178.36,53.160137,108.0,-13.02713,yes
20,57,171.0,179.92,166.58931,3.0,-9.560974,yes
20,58,208.0,185.40001,133.75351,-96.0,-0.074417114,no
20,59,185.0,194.52,52.34501,103.0,4.890381,no
20,60,209.0,204.0,28.284271,-33.0,5.234543,no
20,61,204.0,205.92,17.262676,16.0,4.544815,no
20,62,207.0,204.88,22.847319,-6.0,4.037796,no
20,63,197.0,202.8,66.287254,26.0,3.0257263,no
20,64,198.0,199.24,107.48953,-11.0,2.1735992,no
20,65,182.0,192.2,166.09033,64.0,-0.19041443,no
20,66,178.0,188.4,161.22655,-3.0,-5.07547,yes
20,67,166.0,182.08,13.038404,18.0,-7.2767487,yes
20,68,171.0,175.64,162.11725,21.0,-4.7248077,yes
20,69,177.0,170.44,265.99625,-27.0,-2.796524,no
20,70,180.0,165.36,257.2353,-84.0,-4.58902,no
20,71,138.0,156.28,213.49005,53.0,-9.579437,yes
20,72,126.0,152.36,135.29967,81.0,-12.33165,yes
20,73,151.0,151.0,126.253716,-47.0,-8.956909,no
20,74,167.0,151.12,116.970085,-45.0,-0.7441406,no
20,75,176.0,153.72,96.04166,-22.0,7.3795013,no
20,76,200.0,158.16,67.08204,-141.0,11.314499,no
20,77,171.0,156.31999,101.21265,12.0,8.822128,yes
20,78,159.0,155.12,110.35397,3.0,0.9919586,no
20,79,154.0,157.68,11.661903,-28.0,-5.703583,no
20,80,165.0,163.0,115.316956,-19.0,-5.4179077,yes
20,81,175.0,170.76,97.67292,-31.0,-2.2175293,no
20,82,175.0,184.96,122.384636,27.0,0.49771118,no
20,83,188.0,196.92,116.275536,42.0,3.1279602,no
20,84,203.0,206.56,60.74537,15.0,4.4457397,no
20,85,215.0,211.31999,69.656296,-17.0,4.5882263,no
20,86,227.0,214.12,10.770329,-56.0,3.6749878,no
20,87,207.0,215.31999,40.5216,34.0,0.70614624,no
20,88,210.0,215.12,43.931767,0.0,-1.1305084,no
20,89,208.0,213.92,18.384777,14.0,-0.45820618,no
20,90,204.0,212.12,44.38468,48.0,2.647583,no
20,91,226.0,209.08,21.213203,-59.0,7.131485,no
20,92,204.0,199.52,80.49844,55.0,8.332825,no
20,93,218.0,188.28,163.51758,-109.0,3.2545624,no
20,94,178.0,180.4,218.33003,-24.0,-6.729706,no
20,95,154.0,177.68001,181.20154,62.0,-10.303711,yes
20,96,189.0,177.36,206.48003,-77.0,-2.994049,no
20,97,184.0,184.32,108.67382,46.0,5.7523346,no
20,98,195.0,193.96,68.26419,38.0,10.619095,no
20,99,208.0,198.04,26.907248,-11.0,12.501801,no
21,0,183.0,169.0,89.050545,-7.0,0.96092224,yes
21,1,182.0,180.32,91.92388,-43.0,0.36460876,yes
21,2,213.0,186.36,203.59273,-72.0,7.958069,no
21,3,213.0,193.76,52.478565,4.0,14.670166,no
21,4,217.0,199.4,22.847319,-36.0,14.575958,no
21,5,215.0,194.12,134.08206,-39.0,8.597443,no
21,6,173.0,189.28,166.04819,70.0,-2.581421,no
21,7,182.0,189.96,72.99315,-22.0,-7.2743835,yes
21,8,202.0,190.64,141.22322,-44.0,-1.118927,yes
21,9,203.0,196.16,87.47571,30.0,5.9767303,no
21,10,213.0,206.48,36.359318,7.0,7.4318695,no
21,11,213.0,210.76,90.199776,9.0,4.5359344,no
21,12,222.0,211.88,112.40107,-55.0,0.27183533,no
21,13,201.0,211.8,67.06713,30.0,-3.5608215,no
21,14,207.0,213.6,42.426407,14.0,-3.9682312,no
21,15,215.0,213.52,72.11102,-26.0,-2.124237,no
21,16,208.0,215.76,110.0727,60.0,0.16494751,no
21,17,229.0,217.76,78.58753,-51.0,1.9381866,no
21,18,220.0,218.76,24.33105,14.0,2.6523285,no
21,19,221.0,217.28,16.552946,19.0,2.3383636,no
21,20,226.0,218.48,40.718548,-32.0,0.6000519,no
21,21,226.0,217.56,47.539455,-41.0,-0.34095764,no
21,22,227.0,217.84,31.622776,-31.0,-0.4106598,no
21,23,210.0,217.4,28.0,11.0,-1.4769897,no
21,24,208.0,218.36,42.190044,45.0,-1.0870972,no
21,25,216.0,217.48,60.530983,-11.0,-0.23684692,no
21,26,205.0,217.56,88.76936,66.0,0.47901917,no
21,27,221.0,216.24,75.70998,-17.0,0.69618225,no
21,28,210.0,217.24,58.940647,0.0,-0.8233795,no
21,29,196.0,216.08,49.73932,96.0,-0.8187866,no
21,30,225.0,215.08,30.88689,-79.0,-0.19281006,no
21,31,189.0,213.56,20.396078,128.0,-1.6517792,no
21,32,227.0,212.64,32.280025,-103.0,-2.7068024,no
21,33,204.0,213.16,71.34424,30.0,-3.7213287,no
21,34,208.0,214.52,77.00649,-1.0,-2.1020355,no
21,35,214.0,214.52,57.00877,33.0,1.8903198,no
21,36,229.0,215.04,36.05551,-59.0,2.6849518,no
21,37,215.0,215.88,61.741398,1.0,0.5034332,no
21,38,216.0,213.28,31.780497,-33.0,0.62228394,no
21,39,218.0,210.72,21.023796,-34.0,3.5323334,no
21,40,199.0,205.56,66.1211,26.0,5.670624,no
21,41,193.0,193.76,54.589375,20.0,6.096405,no
21,42,186.0,179.4,207.23416,-3.0,0.7223816,no
21,43,159.0,170.96,268.01865,5.0,-9.993622,yes
21,44,155.0,170.84,242.85387,-25.0,-13.238251,yes
21,45,160.0,173.76,294.4962,88.0,-3.0345917,yes
21,46,222.0,185.6,154.25952,-128.0,8.843552,no
21,47,200.0,197.92,38.470768,43.0,9.935989,no
21,48,200.0,205.68001,49.396355,17.0,5.8492584,no
21,49,207.0,206.40001,40.496914,15.0,3.9058228,no
21,50,218.0,207.96,22.0,-45.0,3.7152252,no
21,51,208.0,207.04001,27.856777,15.0,4.552353,no
21,52,206.0,204.84,36.496574,24.0,6.7682343,no
21,53,214.0,197.28,73.00685,-30.0,7.638077,no
21,54,203.0,186.68001,176.20442,-34.0,1.9654388,no
21,55,175.0,179.44,205.27542,11.0,-9.618622,no
21,56,171.0,178.56,91.389275,-79.0,-16.682526,yes
21,57,160.0,180.96,229.99565,70.0,-10.036987,yes
21,58,208.0,189.56,177.29073,-37.0,2.8097382,no
21,59,212.0,199.96,76.23647,-29.0,7.6098785,no
21,60,210.0,206.88,43.56604,-2.0,5.229355,no
21,61,201.0,207.28,3.1622777,19.0,2.3496704,no
21,62,213.0,207.48,33.286633,-20.0,2.605011,no
21,63,211.0,205.92,62.1289,-10.0,4.8290253,no
21,64,213.0,202.68,112.64102,13.0,7.9815826,no
21,65,230.0,196.76,152.50574,-108.0,8.152023,no
21,66,197.0,191.88,212.24985,-1.0,2.3028107,no
21,67,168.0,182.72,146.1027,45.0,-4.9851074,yes
21,68,161.0,174.2,131.18689,-3.0,-10.666031,yes
21,69,123.0,167.44,141.87318,119.0,-15.023483,yes
21,70,132.0,162.88,83.198555,43.0,-14.905304,yes
21,71,132.0,156.8,94.59387,51.0,-13.035919,yes
21,72,128.0,155.36,146.29422,44.0,-12.991272,yes
21,73,122.0,156.16,41.617306,80.0,-11.855438,yes
21,74,140.0,158.72,117.66053,28.0,-6.2690277,yes
21,75,154.0,161.2,109.22454,6.0,0.8953552,yes
21,76,146.0,163.36,80.622574,100.0,4.7494965,yes
21,77,159.0,162.31999,37.01351,1.0,3.6325226,yes
21,78,155.0,159.92,85.51023,1.0,-1.8698425,no
21,79,132.0,160.88,6.3245554,94.0,-7.3535767,yes
21,80,161.0,164.88,137.67352,-20.0,-6.3490295,yes
21,81,176.0,173.0,128.78665,-3.0,-1.0660248,no
21,82,187.0,185.24,137.36084,27.0,2.9723053,no
21,83,210.0,196.68001,96.20811,-59.0,4.313202,no
21,84,207.0,205.48,45.80393,-5.0,3.7388153,no
21,85,198.0,211.36,49.979996,68.0,3.1505432,no
21,86,215.0,213.56,35.468296,0.0,3.1564484,no
21,87,216.0,215.48,64.63745,-14.0,1.1091309,no
21,88,200.0,216.08,43.104523,55.0,-0.91204834,no
21,89,216.0,215.56,61.400326,-13.0,0.8450165,no
21,90,219.0,213.48001,18.0,-19.0,4.116852,no
21,91,219.0,211.24,53.66563,-12.0,7.4252777,no
21,92,219.0,200.48001,58.60034,-62.0,9.546295,no
21,93,197.0,186.96,180.04443,12.0,5.30455,no
21,94,146.0,177.16,270.26654,104.0,-7.651245,no
21,95,127.0,174.48,31.780497,95.0,-15.531586,yes
21,96,152.0,174.24,211.4001,56.0,-8.014038,no
21,97,192.0,180.56,170.31735,-17.0,4.9994507,no
21,98,221.0,191.04,57.68882,-114.0,11.292252,no
21,99,203.0,197.4,101.636604,0.0,11.16481,no
22,0,187.0,177.72,83.25864,-55.0,-1.9732056,yes
22,1,149.0,186.2,75.28612,142.0,-2.2671661,yes
22,2,194.0,191.84,232.8347,1.0,5.3315735,no
22,3,227.0,198.88,43.863426,-92.0,11.973572,no
22,4,195.0,201.32,79.397736,69.0,10.436539,no
22,5,205.0,193.76,94.031906,-25.0,4.2670746,no
22,6,189.0,188.6,187.25919,-40.0,-6.187561,no
22,7,161.0,188.6,113.7717,51.0,-11.980118,yes
22,8,186.0,189.28,208.63365,3.0,-5.247589,yes
22,9,210.0,195.2,123.97581,-26.0,4.0324707,no
22,10,224.0,206.16,44.94441,-73.0,5.4272614,no
22,11,196.0,210.64,49.396355,44.0,0.7742615,no
22,12,196.0,213.36,13.038404,54.0,-2.9385834,no
22,13,195.0,213.56,55.7315,47.0,-4.4259033,no
22,14,210.0,216.48,78.24321,3.0,-2.710846,no
22,15,220.0,217.56,91.58602,2.0,1.2440643,no
22,16,240.0,220.96,48.332184,-68.0,4.2315674,no
22,17,226.0,221.36,25.179358,5.0,3.8908997,no
22,18,229.0,222.16,36.769554,-28.0,2.068222,no
22,19,219.0,219.96,37.44329,-2.0,0.28851318,no
22,20,217.0,220.4,39.012817,11.0,-0.23435974,no
22,21,214.0,217.56,33.61547,20.0,0.4005127,no
22,22,220.0,218.32,21.023796,0.0,0.7058716,no
22,23,209.0,217.24,43.174065,36.0,-0.2284851,no
22,24,224.0,218.72,40.4475,-37.0,-0.69377136,no
22,25,211.0,218.04001,31.400637,12.0,-1.450592,no
22,26,214.0,219.52,42.941822,8.0,-1.1313629,no
22,27,213.0,217.84,33.734257,7.0,-0.40216064,no
22,28,211.0,218.84,55.7853,37.0,0.38197327,no
22,29,229.0,216.0,60.166435,-71.0,1.5990295,no
22,30,218.0,213.56,49.396355,15.0,1.1524963,no
22,31,217.0,211.6,40.5216,-50.0,-1.6957245,no
22,32,202.0,210.52,37.44329,40.0,-4.343277,no
22,33,197.0,210.48,20.248457,18.0,-5.4046936,no
22,34,197.0,212.4,103.09219,66.0,-2.3281097,no
22,35,230.0,213.31999,56.302753,-69.0,2.7303314,no
22,36,215.0,213.16,48.270073,22.0,3.8921967,no
22,37,208.0,213.4,13.928389,30.0,3.087265,no
22,38,211.0,210.16,23.021729,5.0,4.2776184,no
22,39,202.0,205.2,21.400934,45.0,7.399582,no
22,40,213.0,198.0,56.727417,-32.0,10.360443,no
22,41,200.0,183.24,131.18689,-16.0,8.49382,no
22,42,181.0,167.2,284.62256,-48.0,-2.9440918,no
22,43,125.0,157.92,300.09332,50.0,-19.718903,yes
22,44,100.0,160.04001,190.39433,146.0,-24.328629,yes
22,45,158.0,165.52,379.52603,-32.0,-9.7682495,yes
22,46,202.0,180.16,199.48935,-23.0,7.3406525,no
22,47,206.0,195.04001,54.037025,-19.0,11.776001,no
22,48,221.0,205.44,18.110771,-53.0,9.0004425,no
22,49,208.0,206.84,31.622776,-9.0,5.3150787,no
22,50,206.0,209.36,41.303753,18.0,3.8549957,no
22,51,205.0,208.40001,23.021729,6.0,4.83165,no
22,52,213.0,204.52,30.528675,-36.0,6.495819,no
22,53,197.0,195.88,88.60023,20.0,4.794525,no
22,54,188.0,185.72,186.7244,-8.0,-3.2261963,no
22,55,154.0,177.88,199.62465,18.0,-15.106552,yes
22,56,124.0,179.6,52.03845,154.0,-19.23642,yes
22,57,160.0,183.76001,267.16663,61.0,-9.248215,no
22,58,215.0,192.68001,172.29045,-73.0,4.4023895,no
22,59,216.0,201.72,21.213203,-13.0,8.978317,no
22,60,216.0,208.4,52.801514,-22.0,5.797943,no
22,61,196.0,207.95999,36.796738,63.0,1.527771,no
22,62,213.0,208.88,34.058773,-34.0,0.97613525,no
22,63,211.0,208.6,56.63921,5.0,3.9816437,no
22,64,226.0,207.52,55.17246,-46.0,8.401077,no
22,65,220.0,203.28,76.57676,-11.0,9.829117,no
22,66,211.0,197.8,119.70798,-32.0,6.4888153,no
22,67,193.0,186.16,148.80861,-15.0,0.64912415,no
22,68,179.0,175.0,216.78099,-39.0,-7.3201904,yes
22,69,141.0,166.96,188.28171,37.0,-14.735367,yes
22,70,136.0,161.24,174.59096,80.0,-13.118362,yes
22,71,181.0,156.72,176.7767,-115.0,-5.448395,yes
22,72,176.0,158.0,200.50436,-67.0,-2.7615662,yes
22,73,149.0,161.56,199.85995,25.0,-5.2898407,no
22,74,145.0,163.56,141.87318,36.0,-5.007721,no
22,75,160.0,163.88,104.62313,6.0,-0.85295105,no
22,76,171.0,163.72,65.192024,-49.0,1.8027039,no
22,77,165.0,162.88,29.15476,7.0,1.320816,yes
22,78,171.0,161.44,62.482,-60.0,-1.9962311,yes
22,79,152.0,163.76001,83.48653,25.0,-6.6378326,yes
22,80,151.0,170.16,107.200745,26.0,-6.8728943,yes
22,81,178.0,178.72,199.02261,18.0,-0.54585266,no
22,82,214.0,189.28,83.0542,-106.0,4.9083405,no
22,83,199.0,198.28,50.159744,36.0,5.6139984,no
22,84,212.0,206.36,42.755116,-3.0,4.6063538,no
22,85,223.0,211.04,27.018513,-61.0,3.861847,no
22,86,219.0,213.04,53.851646,5.0,4.2694244,no
22,87,228.0,215.16,44.407207,-38.0,3.4576416,no
22,88,213.0,216.56,45.276924,6.0,2.2679749,no
22,89,224.0,215.0,62.625874,-10.0,4.3472137,no
22,90,218.0,212.88,70.21396,-13.0,5.8442383,no
22,91,200.0,210.48,58.872746,46.0,6.657486,no
22,92,194.0,198.92,44.294468,69.0,8.728699,no
22,93,217.0,182.28,147.51271,-109.0,6.044983,no
22,94,186.0,172.12,270.26654,-76.0,-6.258011,no
22,95,151.0,168.56,65.192024,-21.0,-15.373825,yes
22,96,156.0,166.44,229.25967,20.0,-7.8661957,no
22,97,194.0,170.8,165.19685,-57.0,5.934143,no
22,98,180.0,180.92,81.0432,66.0,10.264526,no
22,99,180.0,186.08,84.20214,29.0,7.885147,no
23,0,174.0,183.2,17.262676,5.0,-5.4829254,yes
23,1,175.0,189.44,114.865135,9.0,-3.1984406,yes
23,2,188.0,194.76,167.72,36.0,3.3859558,no
23,3,214.0,200.96,37.202152,-38.0,8.334,no
23,4,200.0,201.76,45.01111,7.0,7.3557434,no
23,5,196.0,193.56,70.68239,14.0,2.5656128,no
23,6,177.0,185.92,225.02,5.0,-8.21698,no
23,7,138.0,185.24,42.638012,111.0,-16.734467,yes
23,8,174.0,186.04001,223.1412,1.0,-10.711884,yes
23,9,201.0,190.12,152.84633,-24.0,0.86213684,yes
23,10,204.0,201.68,13.038404,19.0,4.6205597,no
23,11,195.0,209.12,51.78803,64.0,1.822876,no
23,12,225.0,213.16,81.3019,-79.0,0.016586304,no
23,13,220.0,215.48,83.773506,-26.0,0.05357361,no
23,14,221.0,220.16,88.23831,0.0,1.6649017,no
23,15,217.0,221.44,69.641945,40.0,4.0745087,no
23,16,238.0,224.6,11.401754,-52.0,5.1526947,no
23,17,211.0,224.24,36.0,69.0,3.2439423,no
23,18,223.0,224.04001,28.178005,-8.0,1.0582123,no
23,19,207.0,221.8,29.529646,50.0,-0.6555176,no
23,20,220.0,220.52,31.780497,-14.0,-0.53590393,no
23,21,213.0,217.92,26.0,34.0,0.28692627,no
23,22,230.0,218.59999,8.0,-53.0,0.8565521,no
23,23,218.0,216.48,20.09975,7.0,1.359314,no
23,24,231.0,216.59999,28.84441,-50.0,1.5016022,no
23,25,202.0,216.4,23.021729,84.0,0.1053772,no
23,26,235.0,217.76,23.323807,-92.0,0.24934387,no
23,27,213.0,216.16,18.973665,36.0,1.1771698,no
23,28,229.0,216.92,41.18252,-44.0,2.9490051,no
23,29,220.0,214.28,26.305893,11.0,3.5920868,no
23,30,216.0,213.52,46.818798,4.0,1.6384125,no
23,31,209.0,211.4,71.17584,11.0,-1.8851624,no
23,32,207.0,210.24,17.888544,-24.0,-4.1073303,no
23,33,203.0,210.52,67.20119,34.0,-3.2022858,no
23,34,219.0,213.16,67.08204,-40.0,-0.046798706,no
23,35,225.0,213.88,37.94733,-30.0,2.99852,no
23,36,215.0,214.28,41.01219,14.0,3.8257446,no
23,37,221.0,213.52,15.033297,-31.0,4.5696106,no
23,38,223.0,209.16,34.4093,-49.0,6.727173,no
23,39,211.0,201.16,36.359318,5.0,9.808273,no
23,40,219.0,188.88,110.751976,-68.0,11.574936,no
23,41,197.0,170.84,234.40137,-40.0,6.406845,no
23,42,165.0,153.68001,346.2831,-33.0,-8.497971,no
23,43,110.0,143.12,230.25638,57.0,-25.652664,yes
23,44,108.0,146.32,125.89678,33.0,-28.481003,yes
23,45,138.0,154.2,362.0,48.0,-12.712463,yes
23,46,199.0,171.12,216.6841,-81.0,5.971054,no
23,47,182.0,187.4,69.58448,107.0,12.760162,no
23,48,217.0,199.92,24.166092,-69.0,11.069855,no
23,49,189.0,202.0,36.359318,87.0,6.6597595,no
23,50,211.0,206.04,29.832869,-47.0,5.334656,no
23,51,199.0,203.23999,63.007935,47.0,7.800659,no
23,52,208.0,197.8,76.38062,12.0,8.673828,no
23,53,193.0,189.59999,155.00322,9.0,2.1466675,no
23,54,190.0,182.76,169.0562,-83.0,-8.36145,no
23,55,147.0,176.44,92.800865,90.0,-15.807556,yes
23,56,165.0,180.12,222.2476,2.0,-13.732834,yes
23,57,202.0,187.72,235.47824,-90.0,-3.3186493,no
23,58,203.0,196.96,98.79271,32.0,5.9407196,no
23,59,208.0,203.76,23.323807,21.0,7.6173096,no
23,60,220.0,209.56,37.336308,-43.0,4.492523,no
23,61,217.0,210.04,24.0,-51.0,1.0912933,no
23,62,198.0,210.0,32.0,56.0,0.15435791,no
23,63,199.0,210.84,35.468296,51.0,1.7452087,no
23,64,214.0,211.32,35.014282,-22.0,4.0010834,no
23,65,202.0,209.08,59.464275,38.0,5.240799,no
23,66,202.0,204.28,25.495098,10.0,6.085846,no
23,67,199.0,192.68001,102.176315,-1.0,5.68631,no
23,68,182.0,178.64,211.68373,25.0,0.0034179688,yes
23,69,163.0,170.4,158.64426,4.0,-8.250885,yes
23,70,170.0,164.4,70.45566,-69.0,-8.145966,yes
23,71,165.0,159.88,104.73777,47.0,0.2725525,no
23,72,179.0,162.28,71.568146,-5.0,6.004669,no
23,73,178.0,166.84,152.50574,-25.0,5.045456,no
23,74,167.0,166.56,141.0319,11.0,3.2885284,no
23,75,176.0,164.44,82.02438,-25.0,3.7356873,no
23,76,164.0,161.84,55.443665,19.0,2.5952911,no
23,77,166.0,160.24,72.06941,-35.0,-0.3115692,no
23,78,152.0,159.84,54.589375,59.0,-2.4763184,yes
23,79,179.0,163.24,49.25444,-112.0,-3.616333,yes
23,80,139.0,170.32,134.46188,165.0,-3.3382416,no
23,81,189.0,180.56,170.763,-70.0,0.7586365,no
23,82,186.0,190.12,61.008198,62.0,4.435074,no
23,83,196.0,198.44,55.226807,26.0,4.7323914,no
23,84,216.0,205.6,40.0,-50.0,3.6574097,no
23,85,202.0,210.16,45.607018,51.0,3.0474854,no
23,86,215.0,211.32,60.74537,14.0,4.0098114,no
23,87,226.0,214.4,34.4093,-46.0,3.906662,no
23,88,206.0,216.8,25.806976,77.0,3.7305298,no
23,89,239.0,215.68,29.832869,-102.0,6.210846,no
23,90,216.0,212.84,76.23647,29.0,7.6402283,no
23,91,215.0,207.68,57.271286,-31.0,8.157547,no
23,92,209.0,193.52,75.53807,-38.0,8.498703,no
23,93,182.0,174.16,213.00235,30.0,3.0603943,no
23,94,154.0,162.88,309.74182,8.0,-9.716309,no
23,95,114.0,159.68,105.90562,112.0,-16.533798,yes
23,96,147.0,158.44,265.27722,39.0,-5.966675,no
23,97,191.0,161.72,105.848946,-49.0,7.3279266,no
23,98,191.0,170.40001,129.00388,-55.0,7.7638855,no
23,99,186.0,175.16,155.85892,-49.0,2.6737366,no
24,0,165.0,179.16,96.38464,55.0,-5.3027496,yes
24,1,198.0,186.08,130.73637,-47.0,0.023895264,yes
24,2,205.0,191.8,62.1289,-33.0,5.027588,no
24,3,203.0,198.48,15.231546,12.0,7.102661,no
24,4,202.0,200.8,21.213203,17.0,7.2439423,no
24,5,216.0,193.8,77.89737,-66.0,4.746338,no
24,6,190.0,184.92,247.9879,-21.0,-5.5588226,no
24,7,151.0,183.32,102.10779,57.0,-16.595566,yes
24,8,172.0,183.92,190.37332,-36.0,-13.934738,yes
24,9,192.0,186.72,192.33824,17.0,-1.7849274,yes
24,10,215.0,197.6,54.589375,-39.0,5.4756317,no
24,11,219.0,207.36,40.496914,-53.0,5.6512146,no
24,12,210.0,213.36,42.190044,46.0,4.819458,no
24,13,213.0,216.59999,55.461697,41.0,4.9875336,no
24,14,237.0,222.2,60.827625,-56.0,6.1049194,no
24,15,229.0,223.56,39.115215,9.0,6.374237,no
24,16,232.0,225.4,29.832869,-10.0,5.017975,no
24,17,226.0,224.6,12.083046,-2.0,3.1417542,no
24,18,237.0,223.96,42.379242,-58.0,2.3659363,no
24,19,216.0,220.72,58.872746,41.0,1.6634979,no
24,20,229.0,219.0,30.066593,-35.0,1.231781,no
24,21,222.0,216.48,64.03124,-18.0,-0.3493805,no
24,22,216.0,217.68,78.63841,-14.0,-1.5307922,no
24,23,209.0,215.28,73.00685,51.0,0.32432556,no
24,24,230.0,216.72,9.486833,-46.0,2.183426,no
24,25,215.0,216.92,20.09975,9.0,1.1947021,no
24,26,219.0,218.84,14.56022,2.0,0.9038696,no
24,27,211.0,217.56,22.36068,35.0,1.9171753,no
24,28,228.0,218.84,15.6205,-30.0,3.498764,no
24,29,217.0,216.04,64.202805,11.0,2.7305908,no
24,30,221.0,214.68001,61.073727,-43.0,0.104522705,no
24,31,207.0,211.8,40.1995,-6.0,-2.2106018,no
24,32,190.0,209.44,78.60026,109.0,-1.7485046,no
24,33,223.0,209.96,61.77378,-65.0,0.45326233,no
24,34,211.0,211.16,26.076809,12.0,1.2773438,no
